"taxonID","isMarine","isFreshwater","isTerrestrial"
"rinse-checklist:taxon:03fc2689799b67cbdb73233ee715e583","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:04080b733fa4b7f29d6ffb2b8f37f511","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0410cc23f066e38d50c0031c8149bd67","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0438ae3cac101d4029b4c4d3add38a5e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:043d742306a0d42a5e0c9637d83eb553","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:043e69b0003061bd3863395239cd8ff3","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0440add4f04044e10c634b6b61e6d48e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0449d762010b320924e0de5025bf0854","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:044ddafbd77cebe1a0f1cb44eb0c655d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0450a7fb8a62ed77073a12aa46362200","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:04561bfc5dcab6468fcb5501eaaa7d07","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:045aadc64ec47ab744714c661ceba995","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:047c207255474e0bff8aa5b079dfddd7","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:048def499b2623f9916df43d76cfba65","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0493ffaf35b84f634b8a2eb5f8e0c011","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0499c9ad43be165b5ac9ca2e7480ef48","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:049ca1dbb6d63711b326623708c3902b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:04aa7bf0f213d0f59ceff1ca63a269c7","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:04dba31e60296e99686b14fee904fd0f","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:04dcf307c92acb0eab2fcc434916c76f","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:04e63d08f0b5620b8ad0a1aaf8b6db53","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:04fceffc96ac53606758b0fd90380653","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:04ffc1c9756adaec45b34f7379f8c61c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:05096804d59e2d427a040c5324005169","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:05249ce3c11cc4ea91280aa23216df87","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0531f69a9116506ccdac04cc82343c16","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0536e594c05106ccf6c097007c798774","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:055ab03ea3d5b259fdf5dc7fc29a57c0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:056e8b00b092b67c669fd3bdd7236688","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:05742cb80cea1bac1da334d0514b52e5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0577c9995d09633e5c9dcc9a3c0835d5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:057b4655d4a12c200c21116f7e3317da","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:059458de1a6579ed2b8fae860aa0fb2a","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:0594f1b77ab55b78ae76cb0de284b5e7","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0596c4149346ca67d95d2c4ca5c10ef8","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:05b1766644c4c7b2cea5ba90f05ebc38","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:05b365ff38f2b2c6af279dc1a5ab4150","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:05d3673843c88fe363b6b475ba018361","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:05d5d6d11c46c8f344f7dd13fe6fed6d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:05e1226fad2eec66ff6c70764ecf047a","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:05eb2f6016ae5761470214aeda7dea4a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:05f14048b92d002a32075935f1afffc7","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:05f8c8766f89415cab7d969c27ab25e4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0618ec2c71491fc5d65c98505de145d7","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06201384ac564a49a2175b07d747c0b6","FALSE","FALSE","TRUE"
